,datetime,price,inflow,outflow,charge
9862,2025-04-13 16:30:00+00:00,99.795,0.0,0.0,3.8
9863,2025-04-13 16:45:00+00:00,104.6825,0.0,0.0,3.8
9864,2025-04-13 17:00:00+00:00,109.57,0.0,-0.0,3.8
9865,2025-04-13 17:15:00+00:00,110.3625,0.0,0.0,3.8
9866,2025-04-13 17:30:00+00:00,111.155,0.0,0.0,3.8
9867,2025-04-13 17:45:00+00:00,111.9475,0.0,0.0,3.8
9868,2025-04-13 18:00:00+00:00,112.74,0.0,-0.0,3.8
9869,2025-04-13 18:15:00+00:00,111.295,0.0,0.0,3.8
9870,2025-04-13 18:30:00+00:00,109.85,0.0,0.0,3.8
9871,2025-04-13 18:45:00+00:00,108.405,0.0,0.0,3.8
9872,2025-04-13 19:00:00+00:00,106.96,0.0,0.0,3.8
9873,2025-04-13 19:15:00+00:00,104.6325,0.0,0.0,3.8
9874,2025-04-13 19:30:00+00:00,102.305,0.0,0.0,3.8
9875,2025-04-13 19:45:00+00:00,99.9775,0.0,0.0,3.8
9876,2025-04-13 20:00:00+00:00,97.65,0.0,0.0,3.8
9877,2025-04-13 20:15:00+00:00,95.7375,0.0,0.0,3.8
9878,2025-04-13 20:30:00+00:00,93.825,0.0,0.0,3.8
9879,2025-04-13 20:45:00+00:00,91.9125,0.0,0.0,3.8
9880,2025-04-13 21:00:00+00:00,90.0,0.0,0.0,3.8
9881,2025-04-13 21:15:00+00:00,87.9025,0.0,0.0,3.8
9882,2025-04-13 21:30:00+00:00,85.805,0.0,0.0,3.8
9883,2025-04-13 21:45:00+00:00,83.7075,0.0,0.0,3.8
9884,2025-04-13 22:00:00+00:00,81.61,0.0,0.0,3.8
9885,2025-04-13 22:15:00+00:00,80.705,0.0,0.0,3.8
9886,2025-04-13 22:30:00+00:00,79.8,0.0,0.0,3.8
9887,2025-04-13 22:45:00+00:00,78.895,0.0,0.0,3.8
9888,2025-04-13 23:00:00+00:00,77.99,0.0,0.0,3.8
9889,2025-04-13 23:15:00+00:00,77.87,0.0,0.0,3.8
9890,2025-04-13 23:30:00+00:00,77.75,0.0,0.0,3.8
9891,2025-04-13 23:45:00+00:00,77.63,0.0,0.0,3.8
9892,2025-04-14 00:00:00+00:00,77.51,0.0,0.0,3.8
9893,2025-04-14 00:15:00+00:00,77.52000000000001,0.0,0.0,3.8
9894,2025-04-14 00:30:00+00:00,77.53,0.0,0.0,3.8
9895,2025-04-14 00:45:00+00:00,77.53999999999999,0.0,0.0,3.8
9896,2025-04-14 01:00:00+00:00,77.55,0.0,0.0,3.8
9897,2025-04-14 01:15:00+00:00,77.975,0.0,0.0,3.8
9898,2025-04-14 01:30:00+00:00,78.4,0.0,0.0,3.8
9899,2025-04-14 01:45:00+00:00,78.825,0.0,0.0,3.8
9900,2025-04-14 02:00:00+00:00,79.25,0.0,0.0,3.8
9901,2025-04-14 02:15:00+00:00,81.6075,0.0,0.0,3.8
9902,2025-04-14 02:30:00+00:00,83.965,0.0,0.0,3.8
9903,2025-04-14 02:45:00+00:00,86.3225,0.0,0.0,3.8
9904,2025-04-14 03:00:00+00:00,88.68,0.0,0.0,3.8
9905,2025-04-14 03:15:00+00:00,95.1575,0.0,0.0,3.8
9906,2025-04-14 03:30:00+00:00,101.635,0.0,0.0,3.8
9907,2025-04-14 03:45:00+00:00,108.1125,0.0,0.0,3.8
9908,2025-04-14 04:00:00+00:00,114.59,0.0,0.0,3.8
9909,2025-04-14 04:15:00+00:00,123.5725,0.0,0.0,3.8
9910,2025-04-14 04:30:00+00:00,132.555,0.0,0.0,3.8
9911,2025-04-14 04:45:00+00:00,141.53750000000002,0.0,0.0,3.8
9912,2025-04-14 05:00:00+00:00,150.52,0.0,2.1320071635561044,3.266998209110974
9913,2025-04-14 05:15:00+00:00,148.815,0.0,1.6079570186633738,2.8650089544451305
9914,2025-04-14 05:30:00+00:00,147.11,0.0,0.0,2.8650089544451305
9915,2025-04-14 05:45:00+00:00,145.405,0.0,0.0,2.8650089544451305
9916,2025-04-14 06:00:00+00:00,143.7,0.0,0.0,2.8650089544451305
9917,2025-04-14 06:15:00+00:00,132.79,0.0,0.0,2.8650089544451305
9918,2025-04-14 06:30:00+00:00,121.88,0.0,0.0,2.8650089544451305
9919,2025-04-14 06:45:00+00:00,110.97,0.0,0.0,2.8650089544451305
9920,2025-04-14 07:00:00+00:00,100.06,0.0,0.0,2.8650089544451305
9921,2025-04-14 07:15:00+00:00,96.32,0.0,0.0,2.8650089544451305
9922,2025-04-14 07:30:00+00:00,92.58,0.0,0.0,2.8650089544451305
9923,2025-04-14 07:45:00+00:00,88.84,0.0,0.0,2.8650089544451305
9924,2025-04-14 08:00:00+00:00,85.1,0.0,0.0,2.8650089544451305
9925,2025-04-14 08:15:00+00:00,81.32499999999999,0.0,0.0,2.8650089544451305
9926,2025-04-14 08:30:00+00:00,77.55,0.0,0.0,2.8650089544451305
9927,2025-04-14 08:45:00+00:00,73.775,0.0,0.0,2.8650089544451305
9928,2025-04-14 09:00:00+00:00,70.0,0.0,0.0,2.8650089544451305
9929,2025-04-14 09:15:00+00:00,67.71000000000001,0.0,0.0,2.8650089544451305
9930,2025-04-14 09:30:00+00:00,65.42,0.0,0.0,2.8650089544451305
9931,2025-04-14 09:45:00+00:00,63.13,0.0,0.0,2.8650089544451305
9932,2025-04-14 10:00:00+00:00,60.84,0.0,0.0,2.8650089544451305
9933,2025-04-14 10:15:00+00:00,59.77,0.0,0.0,2.8650089544451305
9934,2025-04-14 10:30:00+00:00,58.7,0.0,0.0,2.8650089544451305
9935,2025-04-14 10:45:00+00:00,57.63,0.0,0.0,2.8650089544451305
9936,2025-04-14 11:00:00+00:00,56.56,0.0,0.0,2.8650089544451305
9937,2025-04-14 11:15:00+00:00,56.55,0.0,0.0,2.8650089544451305
9938,2025-04-14 11:30:00+00:00,56.540000000000006,0.0,0.0,2.8650089544451305
9939,2025-04-14 11:45:00+00:00,56.53,0.0,0.0,2.8650089544451305
9940,2025-04-14 12:00:00+00:00,56.52,0.0,0.0,2.8650089544451305
9941,2025-04-14 12:15:00+00:00,59.0,0.0,0.0,2.8650089544451305
9942,2025-04-14 12:30:00+00:00,61.48,0.0,0.0,2.8650089544451305
9943,2025-04-14 12:45:00+00:00,63.96,0.0,0.0,2.8650089544451305
9944,2025-04-14 13:00:00+00:00,66.44,0.0,0.0,2.8650089544451305
9945,2025-04-14 13:15:00+00:00,68.97,0.0,0.0,2.8650089544451305
9946,2025-04-14 13:30:00+00:00,71.5,0.0,0.0,2.8650089544451305
9947,2025-04-14 13:45:00+00:00,74.03,0.0,0.0,2.8650089544451305
9948,2025-04-14 14:00:00+00:00,76.56,0.0,0.0,2.8650089544451305
9949,2025-04-14 14:15:00+00:00,79.64,0.0,0.0,2.8650089544451305
9950,2025-04-14 14:30:00+00:00,82.72,0.0,0.0,2.8650089544451305
9951,2025-04-14 14:45:00+00:00,85.8,0.0,0.0,2.8650089544451305
9952,2025-04-14 15:00:00+00:00,88.88,0.0,0.0,2.8650089544451305
9953,2025-04-14 15:15:00+00:00,93.735,0.0,0.0,2.8650089544451305
9954,2025-04-14 15:30:00+00:00,98.59,0.0,0.0,2.8650089544451305
9955,2025-04-14 15:45:00+00:00,103.445,0.0,0.0,2.8650089544451305
9956,2025-04-14 16:00:00+00:00,108.3,0.0,0.0,2.8650089544451305
9957,2025-04-14 16:15:00+00:00,126.225,0.0,0.0,2.8650089544451305
9958,2025-04-14 16:30:00+00:00,144.15,0.0,0.0,2.8650089544451305
9959,2025-04-14 16:45:00+00:00,162.075,0.0,2.1320071635561044,2.3320071635561046
9960,2025-04-14 17:00:00+00:00,180.0,0.0,2.1320071635561044,1.7990053726670783
9961,2025-04-14 17:15:00+00:00,172.165,0.0,2.1320071635561044,1.2660035817780522
9962,2025-04-14 17:30:00+00:00,164.32999999999998,0.0,2.1320071635561044,0.7330017908890261
9963,2025-04-14 17:45:00+00:00,156.495,0.0,2.1320071635561044,0.2
9964,2025-04-14 18:00:00+00:00,148.66,0.0,0.0,0.2
9965,2025-04-14 18:15:00+00:00,135.9475,0.0,0.0,0.2
9966,2025-04-14 18:30:00+00:00,123.235,0.0,0.0,0.2
9967,2025-04-14 18:45:00+00:00,110.5225,0.0,0.0,0.2
9968,2025-04-14 19:00:00+00:00,97.81,0.0,0.0,0.2
9969,2025-04-14 19:15:00+00:00,92.78,0.0,0.0,0.2
9970,2025-04-14 19:30:00+00:00,87.75,0.0,0.0,0.2
9971,2025-04-14 19:45:00+00:00,82.72,0.0,0.0,0.2
9972,2025-04-14 20:00:00+00:00,77.69,0.0,0.0,0.2
9973,2025-04-14 20:15:00+00:00,77.2675,0.0,0.0,0.2
9974,2025-04-14 20:30:00+00:00,76.845,0.0,0.0,0.2
9975,2025-04-14 20:45:00+00:00,76.4225,0.0,0.0,0.2
9976,2025-04-14 21:00:00+00:00,76.0,0.0,0.0,0.2
9977,2025-04-14 21:15:00+00:00,76.725,0.0,0.0,0.2
9978,2025-04-14 21:30:00+00:00,77.45,0.0,0.0,0.2
9979,2025-04-14 21:45:00+00:00,78.17500000000001,0.0,0.0,0.2
9980,2025-04-14 22:00:00+00:00,78.9,0.0,0.0,0.2
9981,2025-04-14 22:15:00+00:00,77.67500000000001,0.0,0.0,0.2
9982,2025-04-14 22:30:00+00:00,76.45,0.0,0.0,0.2
9983,2025-04-14 22:45:00+00:00,75.225,0.0,0.0,0.2
9984,2025-04-14 23:00:00+00:00,74.0,0.0,0.0,0.2
9985,2025-04-14 23:15:00+00:00,72.975,0.0,0.0,0.2
9986,2025-04-14 23:30:00+00:00,71.95,0.0,0.0,0.2
9987,2025-04-14 23:45:00+00:00,70.92500000000001,0.0,0.0,0.2
9988,2025-04-15 00:00:00+00:00,69.9,0.0,0.0,0.2
9989,2025-04-15 00:15:00+00:00,69.92500000000001,0.0,0.0,0.2
9990,2025-04-15 00:30:00+00:00,69.95,0.0,0.0,0.2
9991,2025-04-15 00:45:00+00:00,69.975,0.0,0.0,0.2
9992,2025-04-15 01:00:00+00:00,70.0,0.0,0.0,0.2
9993,2025-04-15 01:15:00+00:00,69.075,0.0,0.0,0.2
9994,2025-04-15 01:30:00+00:00,68.15,0.0,0.0,0.2
9995,2025-04-15 01:45:00+00:00,67.225,0.0,0.0,0.2
9996,2025-04-15 02:00:00+00:00,66.3,0.0,0.0,0.2
9997,2025-04-15 02:15:00+00:00,65.975,0.0,0.0,0.2
9998,2025-04-15 02:30:00+00:00,65.65,0.0,0.0,0.2
9999,2025-04-15 02:45:00+00:00,65.325,0.0,0.0,0.2
10000,2025-04-15 03:00:00+00:00,65.0,0.0,0.0,0.2
10001,2025-04-15 03:15:00+00:00,68.095,0.0,0.0,0.2
10002,2025-04-15 03:30:00+00:00,71.19,0.0,0.0,0.2
10003,2025-04-15 03:45:00+00:00,74.285,0.0,0.0,0.2
10004,2025-04-15 04:00:00+00:00,77.38,0.0,0.0,0.2
10005,2025-04-15 04:15:00+00:00,81.185,0.0,0.0,0.2
10006,2025-04-15 04:30:00+00:00,84.99,0.0,0.0,0.2
10007,2025-04-15 04:45:00+00:00,88.79499999999999,0.0,0.0,0.2
10008,2025-04-15 05:00:00+00:00,92.6,0.0,0.0,0.2
10009,2025-04-15 05:15:00+00:00,93.7,0.0,0.0,0.2
10010,2025-04-15 05:30:00+00:00,94.8,0.0,0.0,0.2
10011,2025-04-15 05:45:00+00:00,95.9,0.0,0.0,0.2
10012,2025-04-15 06:00:00+00:00,97.0,0.0,-0.0,0.2
10013,2025-04-15 06:15:00+00:00,89.7425,0.0,0.0,0.2
10014,2025-04-15 06:30:00+00:00,82.485,0.0,0.0,0.2
10015,2025-04-15 06:45:00+00:00,75.22749999999999,0.0,0.0,0.2
10016,2025-04-15 07:00:00+00:00,67.97,0.0,0.0,0.2
10017,2025-04-15 07:15:00+00:00,63.21,0.0,0.0,0.2
10018,2025-04-15 07:30:00+00:00,58.45,0.0,0.0,0.2
10019,2025-04-15 07:45:00+00:00,53.69,0.0,0.0,0.2
10020,2025-04-15 08:00:00+00:00,48.93,0.0,0.0,0.2
10021,2025-04-15 08:15:00+00:00,37.4275,0.0,0.0,0.2
10022,2025-04-15 08:30:00+00:00,25.925,0.0,0.0,0.2
10023,2025-04-15 08:45:00+00:00,14.4225,0.0,0.0,0.2
10024,2025-04-15 09:00:00+00:00,2.92,0.0,0.0,0.2
10025,2025-04-15 09:15:00+00:00,2.5825,0.0,0.0,0.2
10026,2025-04-15 09:30:00+00:00,2.245,0.0,0.0,0.2
10027,2025-04-15 09:45:00+00:00,1.9075,1.3504515776039498,0.0,0.516708968123599
10028,2025-04-15 10:00:00+00:00,1.57,2.0,0.0,0.985750544105942
10029,2025-04-15 10:15:00+00:00,1.1775,2.0,0.0,1.454792120088285
10030,2025-04-15 10:30:00+00:00,0.785,2.0,0.0,1.923833696070628
10031,2025-04-15 10:45:00+00:00,0.3925,2.0,0.0,2.392875272052971
10032,2025-04-15 11:00:00+00:00,0.0,2.0,0.0,2.861916848035314
10033,2025-04-15 11:15:00+00:00,0.6775,2.0,0.0,3.330958424017657
10034,2025-04-15 11:30:00+00:00,1.355,2.0,0.0,3.8
10035,2025-04-15 11:45:00+00:00,2.0325,0.0,0.0,3.8
10036,2025-04-15 12:00:00+00:00,2.71,0.0,0.0,3.8
10037,2025-04-15 12:15:00+00:00,13.2475,0.0,0.0,3.8
10038,2025-04-15 12:30:00+00:00,23.785,0.0,0.0,3.8
10039,2025-04-15 12:45:00+00:00,34.3225,0.0,0.0,3.8
10040,2025-04-15 13:00:00+00:00,44.86,0.0,0.0,3.8
10041,2025-04-15 13:15:00+00:00,53.145,0.0,0.0,3.8
10042,2025-04-15 13:30:00+00:00,61.43,0.0,0.0,3.8
10043,2025-04-15 13:45:00+00:00,69.715,0.0,0.0,3.8
10044,2025-04-15 14:00:00+00:00,78.0,0.0,0.0,3.8
10045,2025-04-15 14:15:00+00:00,81.5,0.0,0.0,3.8
10046,2025-04-15 14:30:00+00:00,85.0,0.0,0.0,3.8
10047,2025-04-15 14:45:00+00:00,88.5,0.0,0.0,3.8
10048,2025-04-15 15:00:00+00:00,92.0,0.0,0.0,3.8
10049,2025-04-15 15:15:00+00:00,94.0925,0.0,0.0,3.8
10050,2025-04-15 15:30:00+00:00,96.185,0.0,0.0,3.8
10051,2025-04-15 15:45:00+00:00,98.2775,0.0,0.0,3.8
10052,2025-04-15 16:00:00+00:00,100.37,0.0,0.0,3.8
10053,2025-04-15 16:15:00+00:00,106.7475,0.0,0.0,3.8
10054,2025-04-15 16:30:00+00:00,113.125,0.0,0.0,3.8
10055,2025-04-15 16:45:00+00:00,119.5025,0.0,0.0,3.8
10056,2025-04-15 17:00:00+00:00,125.88,0.0,2.1320071635561044,3.266998209110974
10057,2025-04-15 17:15:00+00:00,127.7025,0.0,2.1320071635561044,2.733996418221948
10058,2025-04-15 17:30:00+00:00,129.52499999999998,0.0,2.1320071635561044,2.200994627332922
10059,2025-04-15 17:45:00+00:00,131.3475,0.0,2.1320071635561044,1.667992836443896
10060,2025-04-15 18:00:00+00:00,133.17,0.0,2.1320071635561044,1.13499104555487
10061,2025-04-15 18:15:00+00:00,126.3675,0.0,2.1320071635561044,0.6019892546658439
10062,2025-04-15 18:30:00+00:00,119.565,0.0,0.0,0.6019892546658439
10063,2025-04-15 18:45:00+00:00,112.7625,0.0,0.0,0.6019892546658439
10064,2025-04-15 19:00:00+00:00,105.96,0.0,0.0,0.6019892546658439
10065,2025-04-15 19:15:00+00:00,103.6,0.0,0.0,0.6019892546658439
10066,2025-04-15 19:30:00+00:00,101.24,0.0,0.0,0.6019892546658439
10067,2025-04-15 19:45:00+00:00,98.88,0.0,0.0,0.6019892546658439
10068,2025-04-15 20:00:00+00:00,96.52,0.0,0.0,0.6019892546658439
10069,2025-04-15 20:15:00+00:00,94.595,0.0,0.0,0.6019892546658439
10070,2025-04-15 20:30:00+00:00,92.67,0.0,0.0,0.6019892546658439
10071,2025-04-15 20:45:00+00:00,90.745,0.0,0.0,0.6019892546658439
10072,2025-04-15 21:00:00+00:00,88.82,0.0,0.0,0.6019892546658439
10073,2025-04-15 21:15:00+00:00,87.965,0.0,0.0,0.6019892546658439
10074,2025-04-15 21:30:00+00:00,87.11,0.0,0.0,0.6019892546658439
10075,2025-04-15 21:45:00+00:00,86.255,0.0,0.0,0.6019892546658439
10076,2025-04-15 22:00:00+00:00,85.4,0.0,0.0,0.6019892546658439
10077,2025-04-15 22:15:00+00:00,83.67,0.0,0.0,0.6019892546658439
10078,2025-04-15 22:30:00+00:00,81.94,0.0,0.0,0.6019892546658439
10079,2025-04-15 22:45:00+00:00,80.21000000000001,0.0,0.0,0.6019892546658439
10080,2025-04-15 23:00:00+00:00,78.48,0.0,0.0,0.6019892546658439
10081,2025-04-15 23:15:00+00:00,78.435,0.0,0.0,0.6019892546658439
10082,2025-04-15 23:30:00+00:00,78.39,0.0,0.0,0.6019892546658439
10083,2025-04-15 23:45:00+00:00,78.345,0.0,0.0,0.6019892546658439
10084,2025-04-16 00:00:00+00:00,78.3,0.0,0.0,0.6019892546658439
10085,2025-04-16 00:15:00+00:00,76.36749999999999,0.0,0.0,0.6019892546658439
10086,2025-04-16 00:30:00+00:00,74.435,0.0,0.0,0.6019892546658439
10087,2025-04-16 00:45:00+00:00,72.5025,0.0,0.0,0.6019892546658439
10088,2025-04-16 01:00:00+00:00,70.57,0.0,0.0,0.6019892546658439
10089,2025-04-16 01:15:00+00:00,70.41999999999999,0.0,0.0,0.6019892546658439
10090,2025-04-16 01:30:00+00:00,70.27,0.0,0.0,0.6019892546658439
10091,2025-04-16 01:45:00+00:00,70.12,0.0,0.0,0.6019892546658439
10092,2025-04-16 02:00:00+00:00,69.97,0.0,0.0,0.6019892546658439
10093,2025-04-16 02:15:00+00:00,72.2175,0.0,0.0,0.6019892546658439
10094,2025-04-16 02:30:00+00:00,74.465,0.0,0.0,0.6019892546658439
10095,2025-04-16 02:45:00+00:00,76.71249999999999,0.0,0.0,0.6019892546658439
10096,2025-04-16 03:00:00+00:00,78.96,0.0,0.0,0.6019892546658439
10097,2025-04-16 03:15:00+00:00,84.595,0.0,0.0,0.6019892546658439
10098,2025-04-16 03:30:00+00:00,90.23,0.0,0.0,0.6019892546658439
10099,2025-04-16 03:45:00+00:00,95.865,0.0,0.0,0.6019892546658439
10100,2025-04-16 04:00:00+00:00,101.5,0.0,0.0,0.6019892546658439
10101,2025-04-16 04:15:00+00:00,107.2425,0.0,0.0,0.6019892546658439
10102,2025-04-16 04:30:00+00:00,112.985,0.0,0.0,0.6019892546658439
10103,2025-04-16 04:45:00+00:00,118.7275,0.0,0.0,0.6019892546658439
10104,2025-04-16 05:00:00+00:00,124.47,0.0,1.6079570186633754,0.2
10105,2025-04-16 05:15:00+00:00,120.8375,0.0,-0.0,0.2
10106,2025-04-16 05:30:00+00:00,117.205,0.0,0.0,0.2
10107,2025-04-16 05:45:00+00:00,113.5725,0.0,0.0,0.2
10108,2025-04-16 06:00:00+00:00,109.94,0.0,0.0,0.2
10109,2025-04-16 06:15:00+00:00,105.7925,0.0,0.0,0.2
10110,2025-04-16 06:30:00+00:00,101.645,0.0,0.0,0.2
10111,2025-04-16 06:45:00+00:00,97.4975,0.0,0.0,0.2
10112,2025-04-16 07:00:00+00:00,93.35,0.0,0.0,0.2
10113,2025-04-16 07:15:00+00:00,89.5075,0.0,0.0,0.2
10114,2025-04-16 07:30:00+00:00,85.66499999999999,0.0,0.0,0.2
10115,2025-04-16 07:45:00+00:00,81.8225,0.0,0.0,0.2
10116,2025-04-16 08:00:00+00:00,77.98,0.0,0.0,0.2
10117,2025-04-16 08:15:00+00:00,73.91,0.0,0.0,0.2
10118,2025-04-16 08:30:00+00:00,69.84,0.0,0.0,0.2
10119,2025-04-16 08:45:00+00:00,65.77000000000001,0.0,0.0,0.2
10120,2025-04-16 09:00:00+00:00,61.7,0.0,0.0,0.2
10121,2025-04-16 09:15:00+00:00,54.6425,0.0,0.0,0.2
10122,2025-04-16 09:30:00+00:00,47.585,0.0,0.0,0.2
10123,2025-04-16 09:45:00+00:00,40.5275,0.0,0.0,0.2
10124,2025-04-16 10:00:00+00:00,33.47,0.0,0.0,0.2
10125,2025-04-16 10:15:00+00:00,30.4375,1.3504515776039498,0.0,0.516708968123599
10126,2025-04-16 10:30:00+00:00,27.405,2.0,0.0,0.985750544105942
10127,2025-04-16 10:45:00+00:00,24.3725,2.0,0.0,1.454792120088285
10128,2025-04-16 11:00:00+00:00,21.34,2.0,0.0,1.923833696070628
10129,2025-04-16 11:15:00+00:00,22.2775,2.0,0.0,2.392875272052971
10130,2025-04-16 11:30:00+00:00,23.215,2.0,0.0,2.861916848035314
10131,2025-04-16 11:45:00+00:00,24.1525,2.0,0.0,3.330958424017657
10132,2025-04-16 12:00:00+00:00,25.09,2.0,0.0,3.8
10133,2025-04-16 12:15:00+00:00,32.5675,0.0,0.0,3.8
10134,2025-04-16 12:30:00+00:00,40.045,0.0,0.0,3.8
10135,2025-04-16 12:45:00+00:00,47.5225,0.0,0.0,3.8
10136,2025-04-16 13:00:00+00:00,55.0,0.0,0.0,3.8
10137,2025-04-16 13:15:00+00:00,58.25,0.0,0.0,3.8
10138,2025-04-16 13:30:00+00:00,61.5,0.0,0.0,3.8
10139,2025-04-16 13:45:00+00:00,64.75,0.0,0.0,3.8
10140,2025-04-16 14:00:00+00:00,68.0,0.0,0.0,3.8
10141,2025-04-16 14:15:00+00:00,73.25,0.0,0.0,3.8
10142,2025-04-16 14:30:00+00:00,78.5,0.0,0.0,3.8
10143,2025-04-16 14:45:00+00:00,83.75,0.0,0.0,3.8
10144,2025-04-16 15:00:00+00:00,89.0,0.0,0.0,3.8
10145,2025-04-16 15:15:00+00:00,95.4675,0.0,0.0,3.8
10146,2025-04-16 15:30:00+00:00,101.935,0.0,0.0,3.8
10147,2025-04-16 15:45:00+00:00,108.4025,0.0,0.0,3.8
10148,2025-04-16 16:00:00+00:00,114.87,0.0,0.0,3.8
10149,2025-04-16 16:15:00+00:00,122.6525,0.0,0.0,3.8
10150,2025-04-16 16:30:00+00:00,130.435,0.0,0.0,3.8
10151,2025-04-16 16:45:00+00:00,138.2175,0.0,2.1320071635561044,3.266998209110974
10152,2025-04-16 17:00:00+00:00,146.0,0.0,2.1320071635561044,2.733996418221948
10153,2025-04-16 17:15:00+00:00,143.73,0.0,2.1320071635561044,2.200994627332922
10154,2025-04-16 17:30:00+00:00,141.45999999999998,0.0,2.1320071635561044,1.667992836443896
10155,2025-04-16 17:45:00+00:00,139.19,0.0,2.1320071635561044,1.13499104555487
10156,2025-04-16 18:00:00+00:00,136.92,0.0,2.1320071635561044,0.6019892546658439
10157,2025-04-16 18:15:00+00:00,132.64499999999998,0.0,1.6079570186633754,0.2
10158,2025-04-16 18:30:00+00:00,128.37,0.0,0.0,0.2
10159,2025-04-16 18:45:00+00:00,124.095,0.0,0.0,0.2
10160,2025-04-16 19:00:00+00:00,119.82,0.0,0.0,0.2
10161,2025-04-16 19:15:00+00:00,117.18,0.0,0.0,0.2
10162,2025-04-16 19:30:00+00:00,114.54,0.0,0.0,0.2
10163,2025-04-16 19:45:00+00:00,111.9,0.0,0.0,0.2
10164,2025-04-16 20:00:00+00:00,109.26,0.0,0.0,0.2
10165,2025-04-16 20:15:00+00:00,106.5925,0.0,0.0,0.2
10166,2025-04-16 20:30:00+00:00,103.925,0.0,0.0,0.2
10167,2025-04-16 20:45:00+00:00,101.2575,0.0,0.0,0.2
10168,2025-04-16 21:00:00+00:00,98.59,0.0,0.0,0.2
10169,2025-04-16 21:15:00+00:00,96.19,0.0,0.0,0.2
10170,2025-04-16 21:30:00+00:00,93.79,0.0,0.0,0.2
10171,2025-04-16 21:45:00+00:00,91.39,0.0,0.0,0.2
10172,2025-04-16 22:00:00+00:00,88.99,0.0,0.0,0.2
10173,2025-04-16 22:15:00+00:00,87.74,0.0,0.0,0.2
10174,2025-04-16 22:30:00+00:00,86.49,0.0,0.0,0.2
10175,2025-04-16 22:45:00+00:00,85.24,0.0,0.0,0.2
10176,2025-04-16 23:00:00+00:00,83.99,0.0,0.0,0.2
10177,2025-04-16 23:15:00+00:00,83.41,0.0,0.0,0.2
10178,2025-04-16 23:30:00+00:00,82.83,0.0,0.0,0.2
10179,2025-04-16 23:45:00+00:00,82.25,0.0,0.0,0.2
10180,2025-04-17 00:00:00+00:00,81.67,0.0,0.0,0.2
10181,2025-04-17 00:15:00+00:00,81.27,0.0,0.0,0.2
10182,2025-04-17 00:30:00+00:00,80.87,0.0,0.0,0.2
10183,2025-04-17 00:45:00+00:00,80.47,0.0,0.0,0.2
10184,2025-04-17 01:00:00+00:00,80.07,0.0,0.0,0.2
10185,2025-04-17 01:15:00+00:00,80.3725,0.0,0.0,0.2
10186,2025-04-17 01:30:00+00:00,80.675,0.0,0.0,0.2
10187,2025-04-17 01:45:00+00:00,80.97749999999999,0.0,0.0,0.2
10188,2025-04-17 02:00:00+00:00,81.28,0.0,0.0,0.2
10189,2025-04-17 02:15:00+00:00,82.8175,0.0,0.0,0.2
10190,2025-04-17 02:30:00+00:00,84.355,0.0,0.0,0.2
10191,2025-04-17 02:45:00+00:00,85.89250000000001,0.0,0.0,0.2
10192,2025-04-17 03:00:00+00:00,87.43,0.0,0.0,0.2
10193,2025-04-17 03:15:00+00:00,91.8375,0.0,0.0,0.2
10194,2025-04-17 03:30:00+00:00,96.245,0.0,0.0,0.2
10195,2025-04-17 03:45:00+00:00,100.6525,0.0,0.0,0.2
10196,2025-04-17 04:00:00+00:00,105.06,0.0,0.0,0.2
10197,2025-04-17 04:15:00+00:00,109.3775,0.0,0.0,0.2
10198,2025-04-17 04:30:00+00:00,113.695,0.0,0.0,0.2
10199,2025-04-17 04:45:00+00:00,118.0125,0.0,0.0,0.2
10200,2025-04-17 05:00:00+00:00,122.33,0.0,0.0,0.2
10201,2025-04-17 05:15:00+00:00,124.4725,0.0,0.0,0.2
10202,2025-04-17 05:30:00+00:00,126.615,0.0,0.0,0.2
10203,2025-04-17 05:45:00+00:00,128.7575,0.0,0.0,0.2
10204,2025-04-17 06:00:00+00:00,130.9,0.0,-0.0,0.2
10205,2025-04-17 06:15:00+00:00,128.2,0.0,0.0,0.2
10206,2025-04-17 06:30:00+00:00,125.5,0.0,0.0,0.2
10207,2025-04-17 06:45:00+00:00,122.8,0.0,0.0,0.2
10208,2025-04-17 07:00:00+00:00,120.1,0.0,0.0,0.2
10209,2025-04-17 07:15:00+00:00,116.4975,0.0,0.0,0.2
10210,2025-04-17 07:30:00+00:00,112.895,0.0,0.0,0.2
10211,2025-04-17 07:45:00+00:00,109.2925,0.0,0.0,0.2
10212,2025-04-17 08:00:00+00:00,105.69,0.0,0.0,0.2
10213,2025-04-17 08:15:00+00:00,100.05,0.0,0.0,0.2
10214,2025-04-17 08:30:00+00:00,94.41,0.0,0.0,0.2
10215,2025-04-17 08:45:00+00:00,88.77,0.0,0.0,0.2
10216,2025-04-17 09:00:00+00:00,83.13,0.0,0.0,0.2
10217,2025-04-17 09:15:00+00:00,82.3575,0.0,0.0,0.2
10218,2025-04-17 09:30:00+00:00,81.58500000000001,0.0,0.0,0.2
10219,2025-04-17 09:45:00+00:00,80.8125,0.0,0.0,0.2
10220,2025-04-17 10:00:00+00:00,80.04,0.0,0.0,0.2
10221,2025-04-17 10:15:00+00:00,79.87,0.0,0.0,0.2
10222,2025-04-17 10:30:00+00:00,79.7,0.0,0.0,0.2
10223,2025-04-17 10:45:00+00:00,79.53,0.0,0.0,0.2
10224,2025-04-17 11:00:00+00:00,79.36,0.0,0.0,0.2
10225,2025-04-17 11:15:00+00:00,79.045,0.0,0.0,0.2
